,name,sex,year_count,year_min,year_max,pct_sum,pct_max
1095,Asher,F,29,1975,2013,0.026529707617415847,0.0025116076229574637
1096,Sammy,F,74,1940,2013,0.06157263422953019,0.0025088922308926353
1097,Irene,M,41,1940,1994,0.023353272891554606,0.0025025262571095478
1098,Jane,M,51,1940,2003,0.0381656928054278,0.0025025262571095478
1099,Sadee,F,27,1987,2013,0.035454657877762266,0.0025012180410772956
1100,Ranya,F,35,1974,2013,0.04091456518290332,0.0024930411633614
1101,Danny,F,73,1940,2013,0.08359521032367187,0.002489712153707715
1102,Talor,F,29,1985,2013,0.03052400184144298,0.0024885595387869656
1103,Nasia,F,27,1982,2013,0.02252108558223752,0.002482324719666556
1104,Elona,F,69,1940,2013,0.04909883760984665,0.0024822645381142173
1105,Isabella,M,16,1997,2013,0.015489495800054705,0.0024715232603124307
1106,Branda,F,57,1945,2007,0.06398899999251653,0.0024689325981400705
1107,Isabel,M,71,1940,2013,0.06176362948713398,0.0024624565901494493
1108,Japheth,M,43,1970,2013,0.05002493593003249,0.0024616869796066127
1109,Dea,F,72,1940,2013,0.08520418213298984,0.0024571936391447327
1110,Jorie,F,59,1949,2013,0.06106525035986497,0.00245411865130175
1111,Jezebel,F,31,1980,2013,0.03153464292066415,0.002449109331888185
1112,Shelley,M,55,1940,2001,0.0642113204039178,0.0024454895072551293
1113,Mikey,M,63,1947,2013,0.05738154647236428,0.0024377680219950268
1114,Mikail,M,30,1984,2013,0.034515012000764296,0.0024377680219950268
1115,Elan,F,45,1969,2013,0.03783170247627814,0.002436301124442102
1116,Netanya,F,27,1978,2013,0.023665878511274583,0.00243520375859542
1117,Giovanni,F,43,1971,2013,0.047229492300859585,0.0024332582157028104
1118,Izik,M,18,1993,2013,0.025058353808577447,0.0024325142010685834
1119,Kama,F,49,1954,2012,0.04246364201215852,0.0024323190781905123
1120,Ronit,M,14,1998,2013,0.02098565553161944,0.0024230888402323484
1121,Avie,F,40,1940,2013,0.02607170401585,0.002418477165544762
1122,Zenia,F,63,1941,2013,0.07401016278883177,0.002416174207284147
1123,Kayla,M,29,1983,2013,0.02902458177094946,0.0024053318887398045
1124,Taffy,F,47,1943,1996,0.0503211571615819,0.002389999023659973
1125,Jedadiah,M,37,1977,2013,0.027847021625357977,0.002381298097865544
1126,Kaylee,M,17,1988,2012,0.008344144778746647,0.0023706447598915155
1127,Tzipora,F,41,1970,2013,0.044059451171043665,0.0023608943758889347
1128,Nadir,M,39,1975,2013,0.05103400206366561,0.0023559210316211722
1129,Zacarias,M,44,1945,2013,0.03559301674160618,0.002352430714380932
1130,Adams,M,54,1950,2013,0.04596696868022132,0.002344350478163771
1131,Manya,F,58,1943,2013,0.04519803381074771,0.002340361648664909
1132,Liba,F,35,1956,2013,0.027887072445233464,0.002339918205590921
1133,Kerrin,F,57,1950,2009,0.058030330311457295,0.0023328942428510356
1134,Timur,M,32,1969,2013,0.02214590415331055,0.0023317781079952435
1135,Rashell,F,53,1958,2013,0.06695120393025263,0.0023187525954219395
1136,Nuria,F,42,1967,2013,0.029959173457607575,0.0023180013349580414
1137,Elspeth,F,50,1940,2013,0.03650884783554763,0.002317457167152243
1138,Tovah,F,35,1976,2013,0.028648068639340468,0.0023053821326653955
1139,Yanni,M,22,1992,2013,0.029192677759314823,0.0023035672309184795
1140,Kalan,M,38,1974,2013,0.05267604881951849,0.002295647808855181
1141,Joby,M,64,1947,2013,0.05930390336966129,0.0022932025018839296
1142,Uriah,F,25,1987,2013,0.03316487545938562,0.002292231083090102
1143,Eli,F,40,1972,2013,0.03431380182266324,0.0022901562540895647
1144,Jeremiah,F,40,1973,2013,0.03632809612420853,0.0022832226840130707
1145,Abrahan,M,40,1968,2013,0.046102135659505626,0.002280482063501797
1146,Javon,F,41,1961,2011,0.04386455222983787,0.0022790778850876933
1147,Mika,M,51,1960,2013,0.046311482015782696,0.002272967544137858
1148,Armen,M,72,1941,2013,0.07924984448663347,0.0022686134910100157
1149,Shaena,F,34,1973,2010,0.030823973302153564,0.002267544690980172
1150,Annaka,F,31,1980,2013,0.027684873838083702,0.0022653194864362676
1151,Tanita,F,36,1961,2001,0.03685234095058983,0.0022524275025493385
1152,Carmina,F,64,1943,2013,0.05794686917478647,0.0022524275025493385
1153,Debbie,M,25,1952,1979,0.02182813131366908,0.0022498853964626176
1154,Marica,F,61,1940,2005,0.05347890572139269,0.00224889548564898
1155,Rivkah,F,47,1955,2013,0.04760091211783346,0.0022376541525403375
1156,Isaac,F,56,1942,2013,0.036495541909037914,0.0022356287242302894
1157,Meka,F,43,1967,2013,0.03353223554414247,0.0022351040177966868
1158,Saria,F,35,1977,2013,0.03558374090950872,0.0022261976658032065
1159,Miguel,F,55,1947,2013,0.05590749519672796,0.00222438753388122
1160,Reana,F,48,1954,2013,0.037085656510633426,0.002223557592087248
1161,Dorita,F,39,1940,1979,0.034752182351656086,0.0022222049384060345
1162,Tamarah,F,57,1957,2013,0.07388027061212696,0.002219912352636995
1163,Kissie,F,6,1977,1983,0.006314761685184091,0.0022179877501841256
1164,Shilo,M,44,1970,2013,0.041122289487155836,0.0022070567736314794
1165,Ilias,M,21,1979,2013,0.026090778772730125,0.0021956020000888695
1166,Zemira,F,11,1999,2013,0.008849841236309077,0.0021881460069214514
1167,Atalia,F,25,1986,2013,0.022307103814764008,0.0021881460069214514
1168,Haniya,F,17,1997,2013,0.017485129698970814,0.0021881460069214514
1169,Vanya,F,44,1955,2013,0.03135734729764528,0.002169115674372355
1170,Ziona,F,16,1997,2013,0.02089017754504974,0.002169115674372355
1171,Jens,M,74,1940,2013,0.0947260756169893,0.0021613704614398795
1172,Nathaniel,F,72,1940,2013,0.05908223525948959,0.002158032108018256
1173,Avi,F,18,1979,2013,0.01996356084453432,0.0021446559125341594
1174,Chania,F,21,1986,2011,0.01928010838325449,0.0021438258942574804
1175,Tamar,M,43,1970,2013,0.04393400275497903,0.0021404022325414523
1176,Mitchell,F,66,1940,2011,0.05906538618971289,0.0021352237180650604
1177,Jock,M,56,1940,2009,0.05420117704622321,0.0021337974497409526
1178,Shaindel,F,37,1972,2013,0.032912409325497174,0.0021305632172656237
1179,Kazia,F,29,1982,2013,0.01677545348206365,0.0021291128562164053
1180,Oprah,F,7,1986,2007,0.005529897299567202,0.0021291128562164053
1181,Roni,M,52,1951,2013,0.035370071783804656,0.0021238083745625676
1182,Eron,M,57,1944,2013,0.0640624122532065,0.00212211901401883
1183,Atara,F,41,1971,2013,0.03953607661053112,0.0021200308464488157
1184,Susy,F,72,1940,2013,0.06575781725105252,0.0021159167448190756
1185,Sami,F,62,1945,2013,0.06634172460232288,0.0021136653341542306
1186,Jabin,M,35,1966,2013,0.027193938444065806,0.002112192450612046
1187,Saleena,F,39,1974,2013,0.03631985941804142,0.0021117455860236688
1188,Dara,M,43,1955,2013,0.0298885734790722,0.002111722006417469
1189,Nima,M,40,1971,2013,0.04756805176668159,0.0020951333910781502
1190,Shaine,M,45,1969,2013,0.051176095590879274,0.0020905217352616876
1191,Cheron,F,49,1943,2001,0.03853592821760461,0.0020893292730701125
1192,Able,M,56,1942,2013,0.035214792891446,0.0020839266735667794
1193,Sholom,M,57,1947,2013,0.05036298927765778,0.0020839266735667794
1194,Jacky,F,73,1940,2013,0.057218729730488305,0.00208210224906702
1195,Arlis,F,26,1940,2008,0.02284789980586873,0.002078796419882469
1196,Jobe,M,60,1940,2013,0.05047230186011738,0.0020777725467460814
1197,Jalin,F,21,1992,2012,0.025006563910173592,0.0020720461346524634
1198,Evelyn,M,66,1940,2013,0.04482972489451261,0.0020710562127803154
1199,Michiel,M,58,1941,2006,0.05439406739989709,0.002070289788813189
1200,Johann,F,44,1940,2004,0.023769297514885063,0.002069712897705682
1201,Mykell,M,27,1987,2013,0.028530493236964504,0.0020680092586287686
1202,Rabecca,F,50,1955,2013,0.04967026221197458,0.0020546713809960018
1203,Marysa,F,33,1973,2012,0.03045733284214696,0.002046148954113727
1204,Kiva,F,54,1958,2013,0.039813604862581654,0.002044450441499073
1205,Ian,F,46,1940,2012,0.041445342919159946,0.0020413817238010526
1206,Symantha,F,45,1959,2013,0.03386358750320849,0.0020397224617637027
1207,Rama,F,59,1940,2013,0.04538568925197686,0.0020317792855586774
1208,Nehemiah,F,17,1997,2013,0.018750360462776096,0.0020317792855586774
1209,Milca,F,35,1958,2013,0.027840712256213943,0.002027198428208959
1210,Riva,F,70,1940,2013,0.061068114851913796,0.0020228435223774255
1211,Uri,M,49,1956,2013,0.04367077531438354,0.0020216498482246376
1212,Gabrielle,M,38,1973,2013,0.036111397464285475,0.002017570008418311
1213,Ayala,F,35,1974,2013,0.030131144391843095,0.0020153976379539682
1214,Lazar,M,41,1957,2013,0.026302871724208254,0.0020138083659958918
1215,Lysa,F,53,1951,2013,0.04321022990235572,0.0020120908367554117
1216,Jenai,F,49,1959,2013,0.03959319826157934,0.0020118885367764604
1217,Adlai,M,35,1952,2013,0.02027750937679799,0.0020069584852918246
1218,Michelina,F,71,1940,2013,0.05522060063999618,0.0019992018001701545
1219,Arda,M,16,1996,2013,0.01579730103012812,0.0019979912877833555
1220,Maritsa,F,54,1956,2013,0.052615058971758416,0.001997597175968335
1221,Jack,F,72,1940,2013,0.05898152976848293,0.001986924381797455
1222,Jediah,M,33,1974,2013,0.025529374202754456,0.0019864970476994536
1223,Seth,F,38,1967,2011,0.028214654203450828,0.0019791992159972076
1224,Ab,M,18,1942,2013,0.015119531989387452,0.00197900325811512
1225,Janika,F,39,1972,2013,0.04317310863261397,0.001976120085823494
1226,Shadrick,M,41,1967,2012,0.02945193074385613,0.0019747021544000505
1227,Cainan,M,31,1981,2013,0.031439462232621215,0.0019671307582078534
1228,Natania,F,32,1973,2013,0.027489162890241746,0.0019629910749339127
1229,Carmel,M,57,1940,2013,0.03223128252898662,0.0019554802333539745
1230,Nat,M,46,1940,2002,0.04369486502221379,0.001954609090398227
1231,Basya,F,38,1962,2013,0.03565553521619425,0.0019510756930654434
1232,Ilsa,F,61,1943,2013,0.04173998598420224,0.0019404199753680807
1233,Zetta,F,43,1940,2013,0.03180311642046123,0.0019354311495457471
1234,Abegail,F,29,1981,2013,0.025800756608644514,0.0019289336744422903
1235,Ardath,F,19,1940,1972,0.01397678233320611,0.001924220690620299
1236,Jotham,M,37,1969,2013,0.020674817714220955,0.0019236246217539505
1237,Davita,F,48,1954,2010,0.0414870878575017,0.0019186916615986074
1238,Jessia,F,26,1976,2011,0.020911430163489904,0.0019162376589803578
1239,Uzziel,M,25,1987,2013,0.02052735290558361,0.001915698461202931
1240,Gael,F,42,1940,2013,0.030720631024818163,0.0019127041811713402
1241,Manuel,F,62,1940,2006,0.05240098471321256,0.001911150608223681
1242,Ayelet,F,40,1971,2013,0.03312534211487405,0.0019101925692417518
1243,Tallie,F,40,1956,2013,0.023554972641439385,0.001906412250473645
1244,Ana,M,45,1948,2009,0.03153875259337449,0.0019001829047852452
1245,Muriel,M,19,1940,1966,0.012020024403572577,0.0018984681950486224
1246,Shanie,F,43,1965,2011,0.028760754740598353,0.0018969235456820686
1247,Hinda,F,64,1940,2013,0.05255640269998962,0.001896546546783852
1248,Joab,M,42,1965,2013,0.02981958004086068,0.001870190604483007
1249,Davidson,M,46,1948,2013,0.042162872668998444,0.0018700261096077898
1250,Bo,F,36,1973,2013,0.031464393607732934,0.0018676836505383146
1251,Pinchas,M,42,1970,2013,0.03796538013585401,0.0018665779878387532
1252,Anneke,F,48,1953,2013,0.04842987295198784,0.001861743539749917
1253,Hyman,M,42,1940,2001,0.033677169459964594,0.0018606985381289028
1254,Maayan,F,25,1986,2013,0.02186719266985799,0.0018556156386919872
1255,Raquelle,F,42,1967,2013,0.04148271923987109,0.001848800604613822
1256,Danyel,M,44,1966,2013,0.03295450206908916,0.0018473020154064989
1257,Benjy,M,29,1953,2010,0.018132092074052378,0.0018435218641693091
1258,Maretta,F,51,1940,2013,0.0383484557217516,0.0018367561137739216
1259,Sherry,M,50,1940,1991,0.04706748703462492,0.0018367212785126812
1260,Szymon,M,22,1991,2013,0.017321779778991533,0.0018341981416676724
1261,Addam,M,44,1965,2013,0.03863622331983124,0.0018297105065304034
1262,Tam,F,63,1944,2013,0.04538959853174972,0.001828985866882454
1263,Korah,F,24,1977,2013,0.01998657121107061,0.0018266237257872462
1264,Hania,F,18,1994,2013,0.02026449441384187,0.0018266237257872462
1265,Arleigh,F,21,1984,2013,0.018232109546847987,0.0018266237257872462
1266,Rafaella,F,24,1986,2013,0.019945605768646676,0.0018266237257872462
1267,Hulda,F,21,1940,1980,0.0144114002720976,0.001821347349981
1268,Rheba,F,25,1940,1964,0.02065942681951647,0.001808488593334966
1269,Tzivia,F,36,1969,2013,0.02372785979403845,0.0018060260316077133
1270,Malachy,M,31,1947,2013,0.02267720474611083,0.0018044278597474936
1271,Avital,F,38,1970,2013,0.038950653347188766,0.0018020262194814935
1272,Jasia,F,24,1989,2013,0.022718423272734937,0.0017994084853560864
1273,Arley,F,29,1981,2013,0.02126414993858799,0.0017964728052940855
1274,Cale,F,5,2006,2010,0.004470894446161602,0.001791182849740305
1275,Zeta,F,44,1940,2013,0.03215922973262098,0.0017884860519766564
1276,Adair,F,68,1940,2013,0.05412926429592391,0.0017850664793306575
1277,Mardi,F,59,1941,2009,0.049808773413686946,0.0017797404059857523
1278,Soloman,M,67,1941,2013,0.05125262999422439,0.0017720562367258656
1279,Daniah,F,17,1990,2013,0.019208335869576553,0.0017716961124297512
1280,Ashira,F,27,1982,2013,0.022119690013254183,0.001769541734356395
1281,Davis,F,45,1941,2013,0.030084706229954926,0.001769541734356395
1282,Annali,F,18,1989,2013,0.01563528157311552,0.001769541734356395
1283,Hillel,M,67,1941,2013,0.05110193612665791,0.001765373757366022
1284,Matai,M,15,1998,2013,0.012921287398895767,0.0017633225699411209
1285,Alvah,M,40,1940,1986,0.03040300275509956,0.0017614963324178443
1286,Sally,M,37,1940,1992,0.02278365002151651,0.0017522169048279884
1287,Anaia,F,16,1997,2013,0.017418752080344352,0.001749587718119972
1288,Binyamin,M,32,1978,2013,0.027290658769628454,0.0017488335809964324
1289,Zadok,M,17,1980,2013,0.011480297204107233,0.0017488335809964324
1290,Arwyn,F,15,1978,2013,0.01571246998099687,0.0017448809554968113
1291,Ramiah,F,19,1991,2013,0.018956071228702784,0.0017448809554968113
1292,Oralee,F,18,1940,1979,0.009853291838649391,0.0017385588340727727
1293,Tobie,M,67,1942,2013,0.03976606245804037,0.0017316383800330551
1294,Adira,F,20,1993,2013,0.017467837682551883,0.00172748368967483
1295,Arella,F,19,1989,2013,0.014668672361638348,0.00172748368967483
1296,Bethel,M,32,1940,2013,0.017832034833402254,0.0017258801773169293
1297,Anita,M,48,1940,1990,0.028346726693293942,0.0017258801773169293
1298,Zedekiah,M,24,1982,2013,0.017623207705266916,0.0017251158572126832
1299,Dani,M,58,1947,2013,0.039212875554541546,0.0017251158572126832
1300,Malkia,F,24,1971,2011,0.013141039858209977,0.0017150964158601139
1301,Marney,F,41,1943,1996,0.027603516754937777,0.0017145365264861602
1302,Ketina,F,4,1972,1979,0.004207111740999806,0.0017145365264861602
1303,Judah,F,22,1988,2013,0.020430101533400063,0.0017121352723836003
1304,Yeshaya,M,32,1976,2013,0.023916290060736468,0.001709888552670178
1305,Suki,F,19,1956,2013,0.015147130085490047,0.0016960246771590528
1306,Nachman,M,39,1958,2013,0.023194529822290262,0.0016958386239965405
1307,Penina,F,46,1953,2013,0.039784393018538755,0.001693149404632231
1308,Zebulun,M,40,1973,2013,0.03627599559394053,0.001684332800929287
1309,Serafin,M,74,1940,2013,0.07106494744071618,0.0016834750598271326
1310,Gianina,F,43,1960,2013,0.031141469748431138,0.0016767079516078133
1311,Tabor,M,36,1961,2013,0.028637656890800032,0.0016753216224861668
1312,Matan,M,29,1985,2013,0.028226562551282943,0.0016728396191153293
1313,Sarra,F,40,1971,2011,0.035795526169154004,0.0016669933590433526
1314,Lerone,M,41,1956,2011,0.02243596161466632,0.0016639160696083882
1315,Ruthe,F,24,1940,1973,0.018742457036140976,0.0016577812105570524
1316,Meshach,M,31,1977,2013,0.02312833437974698,0.0016571527112830865
1317,Irena,F,74,1940,2013,0.06901520628746198,0.001655377751494692
1318,Sivan,F,32,1982,2013,0.025829965191651993,0.001655377751494692
1319,Molly,M,35,1972,2012,0.019137200864936244,0.001650019800237603
1320,Jordain,F,15,1989,2007,0.011931870912459022,0.0016498204824643994
1321,Eion,M,24,1981,2013,0.02192874501441259,0.0016485404492581827
1322,Josetta,F,51,1942,2011,0.02810379177986517,0.001646256139163519
1323,Sharone,F,51,1940,1995,0.034650365574488765,0.0016459550654267137
1324,Shaune,M,39,1959,2009,0.024743540063018033,0.0016441989919233292
1325,Omri,M,30,1980,2013,0.02528671904582461,0.0016428436669966484
1326,Yechezkel,M,36,1976,2013,0.028447127187014705,0.0016411246530710752
1327,Josephus,M,58,1940,2011,0.03513061519400264,0.001639586168451083
1328,Ruel,M,70,1940,2013,0.04556840147420012,0.001639586168451083
1329,Talal,M,34,1971,2013,0.024976667821425318,0.0016386510201924092
1330,Astra,F,37,1944,2013,0.019873109865366112,0.0016322884945860253
1331,Moria,F,53,1952,2012,0.030888449063050535,0.0016308733457236217
1332,Marybelle,F,42,1940,2013,0.02227360635347631,0.0016289792445830888
1333,Josephine,M,24,1940,1989,0.01302106363941156,0.0016288409086651894
1334,Mica,M,50,1959,2013,0.03913905059044502,0.0016262523595179323
1335,Zamar,M,18,1990,2013,0.014755250715781877,0.0016209756210178647
1336,Marybel,F,49,1960,2008,0.038025402252035025,0.0016193448130886242
1337,Yonah,M,35,1974,2013,0.02801428852579793,0.0016173198785797102
1338,Mame,F,21,1991,2013,0.015828382214303643,0.0016155457842889846
1339,Mikelle,F,45,1969,2013,0.04509017154714335,0.0016120792542632548
1340,Joachim,M,66,1941,2013,0.041796776440232164,0.0016081393291914811
1341,Benzion,M,49,1955,2013,0.03912207074007426,0.0016030205181282917
1342,Mike,F,44,1940,1994,0.033505862395335206,0.0016005292416692452
1343,Juanito,M,69,1941,2013,0.04976589969433292,0.001592856280921926
1344,Marice,M,54,1946,2011,0.036047298972707885,0.0015925017374193956
1345,Neviah,F,12,2001,2013,0.013591919624766998,0.001590023134836612
1346,Endora,F,9,1965,2006,0.006410926703641677,0.001586450803593991
1347,Zephan,M,25,1989,2013,0.017836176374837653,0.001585791309863622
1348,Eliot,F,19,1987,2013,0.017037752256172822,0.0015802727776567489
1349,Nana,M,38,1972,2013,0.032347406329481354,0.0015709987548567933
1350,Shoshanna,F,47,1960,2013,0.038722455260492145,0.0015664443520643928
1351,Athalia,F,24,1951,2013,0.018245024520290743,0.0015547353207073472
1352,Adeena,F,30,1961,2013,0.0163677921004856,0.0015547353207073472
1353,Cephus,M,49,1940,2007,0.029725485963673255,0.0015532921595852367
1354,Selim,M,24,1971,2013,0.014701421952778085,0.0015495865008573488
1355,Kerem,M,18,1983,2013,0.013955121405210467,0.0015495865008573488
1356,Eleora,F,13,1999,2013,0.011383397581170091,0.0015412137686329891
1357,Batya,F,40,1971,2013,0.02627073971751212,0.0015409217451452404
1358,Mana,F,34,1958,2013,0.024307595895204426,0.0015409217451452404
1359,Amiel,M,59,1941,2013,0.03750924062625165,0.0015368537529968649
1360,Avrum,M,28,1941,2013,0.015614128956753197,0.0015368537529968649
1361,Alon,M,52,1949,2013,0.0469176367136391,0.0015304318725701204
1362,Belita,F,30,1943,1980,0.022095561241527013,0.0015301633449370721
1363,Semira,F,22,1992,2013,0.018799536575681133,0.0015277736071314363
1364,Owen,F,27,1950,2013,0.016218381204929987,0.00152677083605971
1365,Lael,M,48,1943,2013,0.029601473665562462,0.0015210430217892455
